tick	event	player	target
3806	pass	player=2	target=(334.310,589.999)
3807	heartbeat	-	-
3807	pass	player=2	target=(333.896,589.999)
3808	heartbeat	-	-
3808	pass	player=2	target=(333.455,589.999)
3809	heartbeat	-	-
3809	pass	player=2	target=(331.035,248.801)
3810	heartbeat	-	-
3810	pass	player=2	target=(333.066,589.999)
3811	heartbeat	-	-
3811	pass	player=2	target=(332.689,589.999)
3812	heartbeat	-	-
3812	pass	player=2	target=(332.117,589.999)
3813	heartbeat	-	-
3813	pass	player=2	target=(331.689,589.999)
3814	heartbeat	-	-
3814	pass	player=2	target=(328.932,253.325)
3815	heartbeat	-	-
3815	pass	player=2	target=(330.984,589.999)
3816	heartbeat	-	-
3816	pass	player=2	target=(330.514,589.999)
3817	heartbeat	-	-
3817	pass	player=2	target=(329.911,589.999)
3818	heartbeat	-	-
3818	pass	player=2	target=(329.272,589.999)
3819	heartbeat	-	-
3819	pass	player=2	target=(328.555,589.999)
3820	heartbeat	-	-
3820	pass	player=2	target=(327.869,589.999)
3821	heartbeat	-	-
3821	pass	player=2	target=(327.197,589.999)
3822	heartbeat	-	-
3822	pass	player=2	target=(326.604,589.999)
3823	heartbeat	-	-
3823	pass	player=2	target=(326.035,589.999)
3824	heartbeat	-	-
3824	pass	player=2	target=(325.385,589.999)
3825	heartbeat	-	-
3825	pass	player=2	target=(324.728,589.999)
3826	heartbeat	-	-
3826	pass	player=2	target=(324.129,589.999)
3827	heartbeat	-	-
3827	pass	player=2	target=(323.593,589.999)
3828	heartbeat	-	-
3828	pass	player=2	target=(323.096,589.999)
3829	heartbeat	-	-
3829	pass	player=2	target=(322.604,589.999)
3830	heartbeat	-	-
3830	pass	player=2	target=(322.241,589.999)
3831	heartbeat	-	-
3831	pass	player=2	target=(321.877,589.999)
3832	heartbeat	-	-
3832	pass	player=2	target=(321.407,589.999)
3833	heartbeat	-	-
3833	pass	player=2	target=(320.438,263.834)
3834	heartbeat	-	-
3834	pass	player=2	target=(320.581,589.999)
3835	heartbeat	-	-
3835	pass	player=2	target=(320.135,589.999)
3836	heartbeat	-	-
3836	pass	player=2	target=(319.639,589.999)
3837	heartbeat	-	-
3837	pass	player=2	target=(319.183,589.999)
3838	heartbeat	-	-
3838	pass	player=2	target=(318.674,589.999)
3839	heartbeat	-	-
3839	pass	player=2	target=(318.205,589.999)
3840	heartbeat	-	-
3840	pass	player=2	target=(317.703,589.999)
3841	heartbeat	-	-
3841	pass	player=2	target=(314.408,267.960)
3842	heartbeat	-	-
3842	pass	player=2	target=(316.974,589.999)
3843	heartbeat	-	-
3843	pass	player=2	target=(312.680,266.033)
3844	heartbeat	-	-
3844	pass	player=2	target=(316.266,589.999)
3845	heartbeat	-	-
3845	pass	player=2	target=(315.900,589.999)
3846	heartbeat	-	-
3846	pass	player=2	target=(315.523,589.999)
3847	heartbeat	-	-
3847	pass	player=2	target=(315.156,589.999)
3848	heartbeat	-	-
3848	pass	player=2	target=(313.123,271.087)
3849	heartbeat	-	-
3849	pass	player=2	target=(310.948,268.657)
3850	heartbeat	-	-
3850	pass	player=2	target=(313.429,271.795)
3851	heartbeat	-	-
3851	pass	player=2	target=(310.027,269.691)
3852	heartbeat	-	-
3852	pass	player=2	target=(312.825,272.550)
3853	heartbeat	-	-
3853	pass	player=2	target=(311.295,268.854)
3854	heartbeat	-	-
3854	pass	player=2	target=(313.067,272.440)
3855	heartbeat	-	-
3855	pass	player=2	target=(313.533,589.999)
3856	heartbeat	-	-
3856	pass	player=2	target=(313.190,589.999)
3857	heartbeat	-	-
3857	pass	player=2	target=(308.375,271.535)
3858	heartbeat	-	-
3858	pass	player=2	target=(312.574,589.999)
3859	heartbeat	-	-
3859	pass	player=2	target=(312.226,589.999)
3860	heartbeat	-	-
3860	pass	player=2	target=(309.974,275.220)
3861	heartbeat	-	-
3861	pass	player=2	target=(311.577,589.999)
3862	heartbeat	-	-
3862	pass	player=2	target=(308.580,275.780)
3863	heartbeat	-	-
3863	pass	player=2	target=(311.006,589.999)
3864	heartbeat	-	-
3864	pass	player=2	target=(310.637,589.999)
3865	heartbeat	-	-
3865	pass	player=2	target=(310.293,589.999)
3866	heartbeat	-	-
3866	pass	player=2	target=(309.894,589.999)
3867	heartbeat	-	-
3867	pass	player=2	target=(309.461,589.999)
3868	heartbeat	-	-
3868	pass	player=2	target=(309.099,589.999)
3869	heartbeat	-	-
3869	pass	player=2	target=(302.706,277.315)
3870	heartbeat	-	-
3870	pass	player=2	target=(308.309,589.999)
3871	heartbeat	-	-
3871	pass	player=2	target=(307.895,589.999)
3872	heartbeat	-	-
3872	pass	player=2	target=(305.429,277.079)
3873	heartbeat	-	-
3873	pass	player=2	target=(302.106,279.306)
3874	heartbeat	-	-
3874	pass	player=2	target=(306.828,589.999)
3875	heartbeat	-	-
3875	pass	player=2	target=(306.392,589.999)
3876	heartbeat	-	-
3876	pass	player=2	target=(305.880,589.999)
3877	heartbeat	-	-
3877	pass	player=2	target=(305.370,589.999)
3878	heartbeat	-	-
3878	pass	player=2	target=(304.812,589.999)
3879	heartbeat	-	-
3879	pass	player=2	target=(304.251,589.999)
3880	heartbeat	-	-
3880	pass	player=2	target=(303.706,589.999)
3881	heartbeat	-	-
3881	pass	player=2	target=(298.848,280.627)
3882	heartbeat	-	-
3882	pass	player=2	target=(302.712,589.999)
3883	heartbeat	-	-
3883	pass	player=2	target=(296.327,281.734)
3884	heartbeat	-	-
3884	pass	player=2	target=(298.257,278.231)
3885	heartbeat	-	-
3885	pass	player=2	target=(295.208,280.820)
3886	heartbeat	-	-
3886	pass	player=2	target=(298.490,278.533)
3887	heartbeat	-	-
3887	pass	player=2	target=(294.798,280.074)
3888	heartbeat	-	-
3888	pass	player=2	target=(298.732,279.347)
3889	heartbeat	-	-
3889	pass	player=2	target=(294.815,280.157)
3890	heartbeat	-	-
3890	pass	player=2	target=(297.526,280.163)
3891	heartbeat	-	-
3891	pass	player=2	target=(293.542,279.796)
3892	heartbeat	-	-
3892	pass	player=2	target=(297.525,280.173)
3893	heartbeat	-	-
3893	pass	player=2	target=(298.617,589.999)
3894	heartbeat	-	-
3894	pass	player=2	target=(298.240,589.999)
3895	heartbeat	-	-
3895	pass	player=2	target=(292.938,280.137)
3896	heartbeat	-	-
3896	pass	player=2	target=(292.856,283.987)
3897	heartbeat	-	-
3897	pass	player=2	target=(297.057,589.999)
3898	heartbeat	-	-
3898	pass	player=2	target=(296.641,589.999)
3899	heartbeat	-	-
3899	pass	player=2	target=(289.979,280.687)
3900	heartbeat	-	-
3900	pass	player=2	target=(291.598,284.345)
3901	heartbeat	-	-
3901	pass	player=2	target=(290.654,280.458)
3902	heartbeat	-	-
3902	pass	player=2	target=(289.709,284.344)
3903	heartbeat	-	-
3903	pass	player=2	target=(294.563,589.999)
3904	heartbeat	-	-
3904	pass	player=2	target=(294.057,589.999)
3905	heartbeat	-	-
3905	pass	player=2	target=(293.536,589.999)
3906	heartbeat	-	-
3906	pass	player=2	target=(286.613,284.064)
3907	heartbeat	-	-
3907	pass	player=2	target=(288.905,281.933)
3908	heartbeat	-	-
3908	pass	player=2	target=(292.142,589.999)
3909	heartbeat	-	-
3909	pass	player=2	target=(291.616,589.999)
3910	heartbeat	-	-
3910	pass	player=2	target=(291.076,589.999)
3911	heartbeat	-	-
3911	pass	player=2	target=(290.566,589.999)
3912	heartbeat	-	-
3912	pass	player=2	target=(290.006,589.999)
3913	heartbeat	-	-
3913	pass	player=2	target=(284.452,286.749)
3914	heartbeat	-	-
3914	pass	player=2	target=(289.004,589.999)
3915	heartbeat	-	-
3915	pass	player=2	target=(288.448,589.999)
3916	heartbeat	-	-
3916	pass	player=2	target=(287.946,589.999)
3917	heartbeat	-	-
3917	pass	player=2	target=(280.931,287.862)
3918	heartbeat	-	-
3918	pass	player=2	target=(286.908,589.999)
3919	heartbeat	-	-
3919	pass	player=2	target=(286.367,589.999)
3920	heartbeat	-	-
3920	pass	player=2	target=(277.220,285.087)
3921	heartbeat	-	-
3921	pass	player=2	target=(279.154,288.588)
3922	heartbeat	-	-
3922	pass	player=2	target=(284.762,589.999)
3923	heartbeat	-	-
3923	pass	player=2	target=(278.208,290.166)
3924	heartbeat	-	-
3924	pass	player=2	target=(275.554,287.173)
3925	heartbeat	-	-
3925	pass	player=2	target=(278.038,290.309)
3926	heartbeat	-	-
3926	pass	player=2	target=(282.863,589.999)
3927	heartbeat	-	-
3927	pass	player=2	target=(275.894,290.946)
3928	heartbeat	-	-
3928	pass	player=2	target=(275.056,287.035)
3929	heartbeat	-	-
3929	pass	player=2	target=(275.710,290.981)
3930	heartbeat	-	-
3930	pass	player=2	target=(276.186,287.869)
3931	heartbeat	-	-
3931	pass	player=2	target=(274.012,291.226)
3932	heartbeat	-	-
3932	pass	player=2	target=(276.759,288.318)
3933	heartbeat	-	-
3933	pass	player=2	target=(279.875,589.999)
3934	heartbeat	-	-
3934	pass	player=2	target=(279.416,589.999)
3935	heartbeat	-	-
3935	pass	player=2	target=(274.522,291.860)
3936	heartbeat	-	-
3936	pass	player=2	target=(270.839,290.300)
3937	heartbeat	-	-
3937	pass	player=2	target=(274.423,292.075)
3938	heartbeat	-	-
3938	pass	player=2	target=(270.482,291.393)
3939	heartbeat	-	-
3939	pass	player=2	target=(273.597,293.902)
3940	heartbeat	-	-
3940	pass	player=2	target=(277.108,589.999)
3941	heartbeat	-	-
3941	pass	player=2	target=(271.807,293.963)
3942	heartbeat	-	-
3942	pass	player=2	target=(276.276,589.999)
3943	heartbeat	-	-
3943	pass	player=2	target=(270.461,295.737)
3944	heartbeat	-	-
3944	pass	player=2	target=(268.928,292.043)
3945	heartbeat	-	-
3945	pass	player=2	target=(270.650,295.653)
3946	heartbeat	-	-
3946	pass	player=2	target=(266.788,294.610)
3947	heartbeat	-	-
3947	pass	player=2	target=(270.777,294.315)
3948	heartbeat	-	-
3948	pass	player=2	target=(273.851,589.999)
3949	heartbeat	-	-
3949	pass	player=2	target=(273.393,589.999)
3950	heartbeat	-	-
3950	pass	player=2	target=(268.961,295.369)
3951	heartbeat	-	-
3951	pass	player=2	target=(265.008,294.760)
3952	heartbeat	-	-
3952	pass	player=2	target=(268.604,296.511)
3953	heartbeat	-	-
3953	pass	player=2	target=(265.140,294.511)
3954	heartbeat	-	-
3954	pass	player=2	target=(265.907,298.437)
3955	heartbeat	-	-
3955	pass	player=2	target=(265.560,294.452)
3956	heartbeat	-	-
3956	pass	player=2	target=(266.193,298.402)
3957	heartbeat	-	-
3957	pass	player=2	target=(263.241,295.703)
3958	heartbeat	-	-
3958	pass	player=2	target=(265.800,298.777)
3959	heartbeat	-	-
3959	pass	player=2	target=(263.229,295.712)
3960	heartbeat	-	-
3960	pass	player=2	target=(262.669,299.673)
3961	heartbeat	-	-
3961	pass	player=2	target=(264.411,296.072)
3962	heartbeat	-	-
3962	pass	player=2	target=(261.600,298.918)
3963	heartbeat	-	-
3963	pass	player=2	target=(260.789,296.235)
3964	heartbeat	-	-
3964	pass	player=2	target=(261.989,300.051)
3965	heartbeat	-	-
3965	pass	player=2	target=(258.941,297.461)
3966	heartbeat	-	-
3966	pass	player=2	target=(267.005,589.999)
3967	heartbeat	-	-
3967	pass	player=2	target=(257.333,299.076)
3968	heartbeat	-	-
3968	pass	player=2	target=(260.236,301.827)
3969	heartbeat	-	-
3969	pass	player=2	target=(265.680,589.999)
3970	heartbeat	-	-
3970	pass	player=2	target=(259.479,302.946)
3971	heartbeat	-	-
3971	pass	player=2	target=(255.614,301.916)
3972	heartbeat	-	-
3972	pass	player=2	target=(257.285,303.913)
3973	heartbeat	-	-
3973	pass	player=2	target=(263.800,589.999)
3974	heartbeat	-	-
3974	pass	player=2	target=(263.280,589.999)
3975	heartbeat	-	-
3975	pass	player=2	target=(262.751,589.999)
3976	heartbeat	-	-
3976	pass	player=2	target=(262.219,589.999)
3977	heartbeat	-	-
3977	pass	player=2	target=(261.652,589.999)
3978	heartbeat	-	-
3978	pass	player=2	target=(261.066,589.999)
3979	heartbeat	-	-
3979	pass	player=2	target=(260.481,589.999)
3980	heartbeat	-	-
3980	pass	player=2	target=(248.628,306.949)
3981	heartbeat	-	-
3981	pass	player=2	target=(248.940,304.060)
3982	heartbeat	-	-
3982	pass	player=2	target=(247.492,307.788)
3983	heartbeat	-	-
3983	pass	player=2	target=(246.315,303.965)
3984	heartbeat	-	-
3984	pass	player=2	target=(245.982,307.952)
3985	heartbeat	-	-
3985	pass	player=2	target=(244.885,305.783)
3986	heartbeat	-	-
3986	pass	player=2	target=(245.419,309.747)
3987	heartbeat	-	-
3987	pass	player=2	target=(242.763,306.755)
3988	heartbeat	-	-
3988	pass	player=2	target=(243.622,310.662)
3989	heartbeat	-	-
3989	pass	player=2	target=(254.398,589.999)
3990	heartbeat	-	-
3990	pass	player=2	target=(253.758,589.999)
3991	heartbeat	-	-
3991	pass	player=2	target=(253.114,589.999)
3992	heartbeat	-	-
3992	pass	player=2	target=(252.436,589.999)
3993	heartbeat	-	-
3993	pass	player=2	target=(251.765,589.999)
3994	heartbeat	-	-
3994	pass	player=2	target=(251.080,589.999)
3995	heartbeat	-	-
3995	pass	player=2	target=(250.391,589.999)
3996	heartbeat	-	-
3996	pass	player=2	target=(249.698,589.999)
3997	heartbeat	-	-
3997	pass	player=2	target=(249.011,589.999)
3998	heartbeat	-	-
3998	pass	player=2	target=(248.289,589.999)
3999	heartbeat	-	-
3999	pass	player=2	target=(247.568,589.999)
4000	heartbeat	-	-
4000	pass	player=2	target=(246.851,589.999)
4001	heartbeat	-	-
4001	pass	player=2	target=(246.139,589.999)
4002	heartbeat	-	-
4002	pass	player=2	target=(245.422,589.999)
4003	heartbeat	-	-
4003	pass	player=2	target=(244.720,589.999)
4004	heartbeat	-	-
4004	pass	player=2	target=(244.049,589.999)
4005	heartbeat	-	-
4006	heartbeat	-	-
4006	pass	player=2	target=(239.402,589.999)
4007	heartbeat	-	-
4008	heartbeat	-	-
4008	pass	player=2	target=(234.935,589.999)
4009	heartbeat	-	-
4010	heartbeat	-	-
4010	pass	player=2	target=(230.644,589.999)
4011	heartbeat	-	-
4011	pass	player=2	target=(230.458,589.999)
4012	heartbeat	-	-
4012	pass	player=2	target=(230.209,589.999)
4013	heartbeat	-	-
4013	pass	player=2	target=(229.931,589.999)
4014	heartbeat	-	-
4014	pass	player=2	target=(229.634,589.999)
4015	heartbeat	-	-
4015	pass	player=2	target=(229.324,589.999)
4016	heartbeat	-	-
4016	pass	player=2	target=(222.330,325.433)
4017	heartbeat	-	-
4017	pass	player=2	target=(219.171,327.888)
4018	heartbeat	-	-
4018	pass	player=2	target=(228.327,589.999)
4019	heartbeat	-	-
4019	pass	player=2	target=(227.971,589.999)
4020	heartbeat	-	-
4020	pass	player=2	target=(221.284,324.219)
4021	heartbeat	-	-
4021	pass	player=2	target=(227.188,589.999)
4022	heartbeat	-	-
4022	pass	player=2	target=(226.786,589.999)
4023	heartbeat	-	-
4023	pass	player=2	target=(215.130,322.333)
4024	heartbeat	-	-
4024	pass	player=2	target=(225.931,589.999)
4025	heartbeat	-	-
4025	pass	player=2	target=(225.453,589.999)
4026	heartbeat	-	-
4026	pass	player=2	target=(224.999,589.999)
4027	heartbeat	-	-
4027	pass	player=2	target=(212.003,322.138)
4028	heartbeat	-	-
4028	pass	player=2	target=(215.964,321.586)
4029	heartbeat	-	-
4029	pass	player=2	target=(211.966,321.489)
4030	heartbeat	-	-
4030	pass	player=2	target=(212.149,321.657)
4031	heartbeat	-	-
4031	pass	player=2	target=(222.496,589.999)
4032	heartbeat	-	-
4032	pass	player=2	target=(221.954,589.999)
4033	heartbeat	-	-
4033	pass	player=2	target=(221.377,589.999)
4034	heartbeat	-	-
4034	pass	player=2	target=(220.794,589.999)
4035	heartbeat	-	-
4035	pass	player=2	target=(220.196,589.999)
4036	heartbeat	-	-
4036	pass	player=2	target=(219.573,589.999)
4037	heartbeat	-	-
4037	pass	player=2	target=(218.963,589.999)
4038	heartbeat	-	-
4038	pass	player=2	target=(204.005,318.396)
4039	heartbeat	-	-
4039	pass	player=2	target=(217.695,589.999)
4040	heartbeat	-	-
4040	pass	player=2	target=(217.046,589.999)
4041	heartbeat	-	-
4041	pass	player=2	target=(216.424,589.999)
4042	heartbeat	-	-
4042	pass	player=2	target=(215.765,589.999)
4043	heartbeat	-	-
4043	pass	player=2	target=(199.410,315.899)
4044	heartbeat	-	-
4044	pass	player=2	target=(201.842,319.075)
4045	heartbeat	-	-
4046	heartbeat	-	-
4046	pass	player=2	target=(194.790,315.813)
4047	heartbeat	-	-
4047	pass	player=0	target=(450.817,258.269)
4047	pass	player=0	target=(95.529,494.782)
4048	heartbeat	-	-
4048	pass	player=0	target=(451.097,257.284)
4048	pass	player=0	target=(197.749,309.240)
4049	heartbeat	-	-
4049	pass	player=0	target=(451.231,256.918)
4049	pass	player=0	target=(197.707,305.241)
4050	heartbeat	-	-
4050	pass	player=0	target=(597.249,468.297)
4050	pass	player=0	target=(197.700,301.241)
4051	heartbeat	-	-
4051	pass	player=0	target=(450.067,254.456)
4051	pass	player=0	target=(197.561,297.243)
4052	heartbeat	-	-
4052	pass	player=0	target=(448.258,252.931)
4052	pass	player=0	target=(197.169,293.262)
4053	heartbeat	-	-
4053	pass	player=0	target=(447.073,251.277)
4053	pass	player=0	target=(196.018,289.432)
4054	heartbeat	-	-
4054	pass	player=0	target=(447.386,248.614)
4054	pass	player=0	target=(194.485,285.737)
4055	heartbeat	-	-
4056	heartbeat	-	-
4056	pass	player=0	target=(447.347,244.244)
4056	pass	player=0	target=(189.979,282.087)
4057	heartbeat	-	-
4058	heartbeat	-	-
4058	pass	player=0	target=(447.465,238.338)
4058	pass	player=0	target=(188.201,278.827)
4059	heartbeat	-	-
4059	pass	player=0	target=(447.396,235.908)
4059	pass	player=0	target=(190.458,275.524)
4060	heartbeat	-	-
4060	pass	player=0	target=(446.796,233.568)
4060	pass	player=0	target=(192.106,271.879)
4061	heartbeat	-	-
4061	pass	player=0	target=(445.181,231.832)
4061	pass	player=0	target=(192.830,267.945)
4062	heartbeat	-	-
4062	pass	player=0	target=(443.749,230.061)
4062	pass	player=0	target=(191.673,264.116)
4063	heartbeat	-	-
4063	pass	player=0	target=(442.954,228.706)
4063	pass	player=0	target=(189.236,260.944)
4064	heartbeat	-	-
4064	pass	player=0	target=(441.765,226.458)
4064	pass	player=0	target=(189.895,260.521)
4065	heartbeat	-	-
4065	pass	player=0	target=(440.298,224.334)
4065	pass	player=0	target=(187.266,257.506)
4066	heartbeat	-	-
4066	pass	player=0	target=(439.113,222.672)
4066	pass	player=0	target=(185.474,253.930)
4067	heartbeat	-	-
4067	pass	player=0	target=(438.656,646.070)
4067	pass	player=0	target=(185.814,257.427)
4068	heartbeat	-	-
4068	pass	player=0	target=(436.860,220.391)
4068	pass	player=0	target=(185.015,253.508)
4069	heartbeat	-	-
4069	pass	player=0	target=(582.645,431.494)
4069	pass	player=0	target=(181.549,251.511)
4070	heartbeat	-	-
4070	pass	player=0	target=(581.576,431.718)
4070	pass	player=0	target=(185.549,251.449)
4071	heartbeat	-	-
4071	pass	player=0	target=(434.389,644.191)
4071	pass	player=0	target=(181.558,251.720)
4072	heartbeat	-	-
4072	pass	player=0	target=(579.940,432.442)
4072	pass	player=0	target=(178.669,253.076)
4073	heartbeat	-	-
4073	pass	player=0	target=(578.092,433.141)
4073	pass	player=0	target=(182.249,251.292)
4074	heartbeat	-	-
4074	pass	player=0	target=(429.569,222.869)
4074	pass	player=0	target=(147.683,567.853)
4075	heartbeat	-	-
4075	pass	player=0	target=(575.045,435.000)
4075	pass	player=0	target=(149.744,571.281)
4076	heartbeat	-	-
4076	pass	player=0	target=(574.243,435.001)
4076	pass	player=0	target=(151.747,574.744)
4077	heartbeat	-	-
4077	pass	player=0	target=(573.205,435.000)
4077	pass	player=0	target=(175.206,257.425)
4078	heartbeat	-	-
4078	pass	player=0	target=(572.127,435.001)
4078	pass	player=0	target=(172.660,254.340)
4079	heartbeat	-	-
4079	pass	player=0	target=(571.074,435.001)
4079	pass	player=0	target=(170.527,256.983)
4080	heartbeat	-	-
4080	pass	player=0	target=(569.930,435.001)
4080	pass	player=0	target=(171.591,253.127)
4081	heartbeat	-	-
4081	pass	player=0	target=(568.749,435.001)
4081	pass	player=0	target=(168.937,256.120)
4082	heartbeat	-	-
4082	pass	player=0	target=(567.668,435.001)
4082	pass	player=0	target=(168.272,252.175)
4083	heartbeat	-	-
4083	pass	player=0	target=(567.507,435.000)
4083	pass	player=0	target=(167.435,256.087)
4084	heartbeat	-	-
4084	pass	player=0	target=(565.916,435.001)
4084	pass	player=0	target=(167.698,252.095)
4085	heartbeat	-	-
4085	pass	player=0	target=(564.965,435.001)
4085	pass	player=0	target=(165.607,255.505)
4086	heartbeat	-	-
4086	pass	player=0	target=(417.584,222.869)
4086	pass	player=0	target=(163.039,253.488)
4087	heartbeat	-	-
4087	pass	player=0	target=(416.329,222.896)
4087	pass	player=0	target=(165.231,256.834)
4088	heartbeat	-	-
4088	pass	player=0	target=(415.482,222.995)
4088	pass	player=0	target=(162.008,254.465)
4089	heartbeat	-	-
4089	pass	player=0	target=(413.977,222.953)
4089	pass	player=0	target=(161.688,257.115)
4090	heartbeat	-	-
4090	pass	player=0	target=(412.902,223.159)
4090	pass	player=0	target=(159.573,253.720)
4091	heartbeat	-	-
4091	pass	player=0	target=(411.609,222.981)
4091	pass	player=0	target=(159.007,257.680)
4092	heartbeat	-	-
4092	pass	player=0	target=(410.052,223.047)
4092	pass	player=0	target=(157.616,253.930)
4093	heartbeat	-	-
4093	pass	player=0	target=(408.230,223.314)
4093	pass	player=0	target=(154.950,256.911)
4094	heartbeat	-	-
4094	pass	player=0	target=(406.706,223.705)
4094	pass	player=0	target=(154.216,252.979)
4095	heartbeat	-	-
4095	pass	player=0	target=(404.904,223.537)
4095	pass	player=0	target=(152.821,256.728)
4096	heartbeat	-	-
4097	heartbeat	-	-
4097	pass	player=0	target=(404.361,225.541)
4097	pass	player=0	target=(145.605,254.877)
4098	heartbeat	-	-
4099	heartbeat	-	-
4099	pass	player=0	target=(401.590,225.192)
4099	pass	player=0	target=(145.131,256.922)
4100	heartbeat	-	-
4100	pass	player=0	target=(400.621,224.184)
4100	pass	player=0	target=(149.093,257.470)
4101	heartbeat	-	-
4101	pass	player=0	target=(399.074,224.129)
4101	pass	player=0	target=(145.618,255.490)
4102	heartbeat	-	-
4102	pass	player=0	target=(397.441,223.693)
4102	pass	player=0	target=(145.228,258.575)
4103	heartbeat	-	-
4104	heartbeat	-	-
4104	pass	player=0	target=(396.352,225.327)
4104	pass	player=0	target=(139.502,255.442)
4105	heartbeat	-	-
4105	pass	player=0	target=(394.888,223.985)
4105	pass	player=0	target=(142.914,257.530)
4106	heartbeat	-	-
4107	heartbeat	-	-
4107	pass	player=0	target=(392.874,224.991)
4107	pass	player=0	target=(135.963,255.352)
4108	heartbeat	-	-
4109	heartbeat	-	-
4109	pass	player=0	target=(391.000,225.436)
4109	pass	player=0	target=(135.638,258.256)
4110	heartbeat	-	-
4110	pass	player=0	target=(390.100,223.857)
4110	pass	player=0	target=(139.377,256.834)
4111	heartbeat	-	-
4111	pass	player=0	target=(388.842,223.017)
4111	pass	player=0	target=(135.544,255.690)
4112	heartbeat	-	-
4113	heartbeat	-	-
4114	heartbeat	-	-
4114	pass	player=0	target=(385.997,224.552)
4114	pass	player=0	target=(126.600,253.446)
4115	heartbeat	-	-
4115	pass	player=0	target=(385.145,222.868)
4115	pass	player=0	target=(130.098,255.385)
4116	heartbeat	-	-
4116	pass	player=0	target=(383.941,222.869)
4116	pass	player=0	target=(133.972,254.388)
4117	heartbeat	-	-
4117	pass	player=0	target=(382.733,222.869)
4117	pass	player=0	target=(130.029,255.062)
4118	heartbeat	-	-
4118	pass	player=0	target=(381.321,222.870)
4118	pass	player=0	target=(126.632,254.817)
4119	heartbeat	-	-
4119	pass	player=0	target=(380.150,222.869)
4119	pass	player=0	target=(130.580,255.459)
4120	heartbeat	-	-
4120	pass	player=0	target=(378.576,222.869)
4120	pass	player=0	target=(126.606,255.002)
4121	heartbeat	-	-
4122	heartbeat	-	-
4123	heartbeat	-	-
4124	heartbeat	-	-
4125	heartbeat	-	-
4126	heartbeat	-	-
4127	heartbeat	-	-
4128	heartbeat	-	-
4129	heartbeat	-	-
4130	heartbeat	-	-
4131	heartbeat	-	-
4132	heartbeat	-	-
4133	heartbeat	-	-
4134	heartbeat	-	-
4135	heartbeat	-	-
4136	heartbeat	-	-
4137	heartbeat	-	-
4138	heartbeat	-	-
4139	heartbeat	-	-
4140	heartbeat	-	-
4141	heartbeat	-	-
4142	heartbeat	-	-
4143	heartbeat	-	-
4144	heartbeat	-	-
4145	heartbeat	-	-
4146	heartbeat	-	-
4147	heartbeat	-	-
4148	heartbeat	-	-
4149	heartbeat	-	-
4150	heartbeat	-	-
4151	heartbeat	-	-
4152	heartbeat	-	-
4153	heartbeat	-	-
4154	heartbeat	-	-
4155	heartbeat	-	-
4156	heartbeat	-	-
4157	heartbeat	-	-
4158	heartbeat	-	-
4159	heartbeat	-	-
4160	heartbeat	-	-
4161	heartbeat	-	-
4162	heartbeat	-	-
4163	heartbeat	-	-
4164	heartbeat	-	-
4165	heartbeat	-	-
4166	heartbeat	-	-
4167	heartbeat	-	-
4168	heartbeat	-	-
4169	heartbeat	-	-
4170	heartbeat	-	-
4171	heartbeat	-	-
4172	heartbeat	-	-
4173	heartbeat	-	-
4174	heartbeat	-	-
4175	heartbeat	-	-
4175	pass	player=2	target=(496.322,121.653)
4176	heartbeat	-	-
4176	pass	player=2	target=(500.322,121.577)
4177	heartbeat	-	-
4177	pass	player=2	target=(504.321,478.497)
4178	heartbeat	-	-
4178	pass	player=2	target=(508.320,478.569)
4179	heartbeat	-	-
4179	pass	player=2	target=(512.320,478.638)
4180	heartbeat	-	-
4180	pass	player=2	target=(516.319,121.306)
4181	heartbeat	-	-
4181	pass	player=2	target=(520.319,121.297)
4182	heartbeat	-	-
4182	pass	player=2	target=(524.315,478.967)
4183	heartbeat	-	-
4183	pass	player=2	target=(528.314,479.078)
4184	heartbeat	-	-
4184	pass	player=2	target=(532.318,121.135)
4185	heartbeat	-	-
4185	pass	player=2	target=(536.318,121.084)
4186	heartbeat	-	-
4186	pass	player=2	target=(540.314,120.916)
4187	heartbeat	-	-
4187	pass	player=2	target=(544.310,120.732)
4188	heartbeat	-	-
4188	pass	player=2	target=(548.306,120.557)
4189	heartbeat	-	-
4189	pass	player=2	target=(552.301,120.351)
4190	heartbeat	-	-
4190	pass	player=2	target=(556.297,120.162)
4191	heartbeat	-	-
4191	pass	player=2	target=(560.292,119.964)
4192	heartbeat	-	-
4192	pass	player=2	target=(564.284,119.716)
4193	heartbeat	-	-
4193	pass	player=2	target=(568.278,119.490)
4194	heartbeat	-	-
4194	pass	player=2	target=(572.244,118.974)
4195	heartbeat	-	-
4195	pass	player=2	target=(576.236,118.714)
4196	heartbeat	-	-
4196	pass	player=2	target=(576.272,115.319)
4197	heartbeat	-	-
4197	pass	player=2	target=(574.860,119.062)
4198	heartbeat	-	-
4198	pass	player=2	target=(577.674,116.219)
4199	heartbeat	-	-
4199	pass	player=2	target=(574.140,118.092)
4200	heartbeat	-	-
4200	pass	player=2	target=(570.263,117.109)
4201	heartbeat	-	-
4201	pass	player=2	target=(574.139,118.096)
4202	heartbeat	-	-
4202	pass	player=2	target=(570.278,117.049)
4203	heartbeat	-	-
4203	pass	player=2	target=(573.699,119.123)
4204	heartbeat	-	-
4204	pass	player=2	target=(570.083,117.412)
4205	heartbeat	-	-
4205	pass	player=2	target=(572.258,115.482)
4206	heartbeat	-	-
4206	pass	player=2	target=(568.303,116.083)
4207	heartbeat	-	-
